,T_z1,T_z2,T_z3,T_z4,T_z5,T_z6,T_z7,T_z8,T_z9,T_z10,T_z11,T_z12,T_z13,T_z14,T_z15,T_z16,T_z17,T_z18,T_z19
2020-11-13,15.18623505,13.11217597,11.5144873,10.87801231,10.3148247,9.66765749,9.640059762,9.272187908,8.675241861,7.674188237,7.377158212,7.256553859,7.153313716,6.962574511,6.914983368,6.914983368,6.914983368,6.914983368,6.914983368
2020-11-14,14.56269989,11.84952617,9.763815203,8.952398269,8.246479331,7.408045469,7.350088347,6.893048521,6.144797895,4.890889992,4.510968523,4.360441199,4.231672934,3.995562717,3.936452484,3.936452484,3.936452484,3.936452484,3.936452484
2020-11-15,17.25240097,14.06613448,11.5961367,10.54172756,9.555772048,8.541289191,8.578028613,7.925392228,6.890271919,5.151245652,4.66369375,4.446743522,4.261497537,3.928944767,3.844895935,3.844895935,3.844895935,3.844895935,3.844895935
2020-11-16,17.63503036,14.65445924,12.33469437,11.30292002,10.35184114,9.348406017,9.429289582,8.766906808,7.728606371,5.982570786,5.507970113,5.288705982,5.101375975,4.762835896,4.677529907,4.677529907,4.677529907,4.677529907,4.677529907
2020-11-17,15.87255249,13.18043882,11.0821215,10.13513819,9.282239586,8.342339613,8.430668267,7.815190664,6.854167061,5.237567103,4.802756644,4.598613564,4.424266171,4.110511505,4.031301117,4.031301117,4.031301117,4.031301117,4.031301117
2020-11-18,17.0453125,14.23516926,12.02566749,10.94263274,9.998985922,8.898148589,9.087071005,8.336668436,7.187857072,5.252211409,4.75979669,4.512330444,4.300822765,3.916868684,3.820314026,3.820314026,3.820314026,3.820314026,3.820314026
2020-11-19,17.69740067,15.13065942,13.11746192,12.15250854,11.29558865,10.32946952,10.47727543,9.819585876,8.807679708,7.10341479,6.663547197,6.447118858,6.262064699,5.924590956,5.839898682,5.839898682,5.839898682,5.839898682,5.839898682
2020-11-20,13.88360367,11.92022683,10.39281504,9.716486899,9.119596402,8.435355354,8.484967511,8.052438786,7.373611143,6.232189074,5.920914327,5.778480499,5.656684835,5.434375047,5.378606415,5.378606415,5.378606415,5.378606415,5.378606415
2020-11-21,16.03937683,13.58282612,11.67851985,10.86566408,10.13226379,9.323752636,9.351749056,8.848662844,8.050718167,6.710155193,6.334291965,6.169870407,6.029081384,5.768134927,5.703118896,5.703118896,5.703118896,5.703118896,5.703118896
2020-11-22,19.87360535,17.29560099,15.29666822,14.44127812,13.63449906,12.81849782,12.85061884,12.31998078,11.47897027,10.06596977,9.670567073,9.496595352,9.347707872,9.073386634,9.004857635,9.004857635,9.004857635,9.004857635,9.004857635
2020-11-23,19.65611038,16.75536899,14.5318682,13.69588592,12.91969878,12.10212465,12.00827426,11.55563982,10.80424101,9.546419855,9.153088181,9.004257215,8.876886856,8.64223736,8.583615875,8.583615875,8.583615875,8.583615875,8.583615875
2020-11-24,18.56788788,15.53687485,13.22541313,12.4104933,11.65189771,10.85264502,10.6944331,10.28838928,9.593544083,8.433088266,8.045985809,7.91320386,7.799427581,7.586908349,7.534139252,7.534139252,7.534139252,7.534139252,7.534139252
2020-11-25,18.7819191,15.93259856,13.74981646,12.93507352,12.16162638,11.38118018,11.28256389,10.84528381,10.11709672,8.898426696,8.514684975,8.372288655,8.250223724,8.021179829,7.964421844,7.964421844,7.964421844,7.964421844,7.964421844
2020-11-26,22.35922394,19.30861703,16.95064408,15.97493064,15.05377702,14.12159008,14.1221445,13.53589204,12.59692575,11.02068042,10.56766804,10.37567524,10.21131743,9.907506369,9.831719971,9.831719971,9.831719971,9.831719971,9.831719971
2020-11-27,22.12354813,18.88488483,16.39331096,15.41537384,14.47882627,13.55392234,13.49516285,12.93891073,12.03131006,10.50996094,10.05263817,9.869511982,9.712851622,9.425484942,9.353555298,9.353555298,9.353555298,9.353555298,9.353555298
2020-11-28,20.61842499,17.77596007,15.58287135,14.69343896,13.86373598,13.00280218,12.98298818,12.45923921,11.61470446,10.19774466,9.78367627,9.611865686,9.464815992,9.19363771,9.125920868,9.125920868,9.125920868,9.125920868,9.125920868
2020-11-29,21.13503799,18.23331616,16.00165642,15.12889858,14.31113737,13.4675854,13.41123771,12.91678148,12.10890135,10.75485316,10.34651041,10.18476358,10.04624375,9.789066804,9.725038147,9.725038147,9.725038147,9.725038147,9.725038147
2020-11-30,22.49921951,19.40600526,17.0292466,16.109605,15.24352301,14.35826628,14.28724406,13.77238846,12.92769869,11.51241416,11.08149098,10.91302007,10.76874287,10.50089995,10.43421326,10.43421326,10.43421326,10.43421326,10.43421326
2020-12-01,22.0235611,18.78146775,16.29781949,15.37089277,14.48521632,13.60297672,13.49069061,12.9932772,12.16490645,10.77857825,10.34199024,10.17928942,10.0399229,9.780559773,9.716054535,9.716054535,9.716054535,9.716054535,9.716054535
2020-12-02,18.84233246,16.17617657,14.1157262,13.26475184,12.47643562,11.64837761,11.64689614,11.13655296,10.31865477,8.945715536,8.550517592,8.382634492,8.239022148,7.975753378,7.909837341,7.909837341,7.909837341,7.909837341,7.909837341
2020-12-03,20.81800995,17.59403533,15.12002199,14.17736138,13.28694511,12.38105312,12.29077263,11.7722587,10.91629354,9.482808989,9.040134253,8.870142665,8.724600074,8.455171485,8.388005829,8.388005829,8.388005829,8.388005829,8.388005829
2020-12-04,21.10461578,17.90268017,15.44474742,14.50443344,13.61414972,12.71286805,12.62743152,12.10778363,11.25135671,9.816914931,9.375595814,9.204724171,9.05850316,8.789371735,8.722108459,8.722108459,8.722108459,8.722108459,8.722108459
2020-12-05,21.01888046,18.3204014,16.22925701,15.33981492,14.50889807,13.65213897,13.67960499,13.13093109,12.25974296,10.7962567,10.38479048,10.20429519,10.04990883,9.767196813,9.696378326,9.696378326,9.696378326,9.696378326,9.696378326
2020-12-06,22.16063461,19.51260045,17.45474052,16.55331692,15.70589338,14.84465854,14.90103284,14.32994961,13.43096804,11.91973631,11.5042983,11.31634074,11.15559821,10.86179846,10.78814087,10.78814087,10.78814087,10.78814087,10.78814087
2020-12-07,21.99942932,19.41065356,17.40867678,16.57586244,15.8127574,14.9944871,14.99968067,14.49668406,13.6924504,12.34219475,11.95580118,11.78984512,11.64795412,11.38935044,11.3244339,11.3244339,11.3244339,11.3244339,11.3244339
2020-12-08,21.15326843,18.71239133,16.81988128,16.01046832,15.25203106,14.47492968,14.50480421,14.0029371,13.20739729,11.87081056,11.49663465,11.33219381,11.19144878,10.93183561,10.86701355,10.86701355,10.86701355,10.86701355,10.86701355
2020-12-09,23.04314194,20.3451516,18.27708904,17.49965597,16.74271738,16.01717409,15.93009673,15.50923352,14.81053521,13.64093862,13.27514713,13.13675711,13.01832292,12.80015166,12.74564514,12.74564514,12.74564514,12.74564514,12.74564514
2020-12-10,20.11031494,17.40840583,15.36150181,14.70197664,14.05334482,13.43569223,13.22629503,12.94074066,12.42443638,11.56563872,11.24784714,11.15459363,11.07462067,10.92385173,10.88656769,10.88656769,10.88656769,10.88656769,10.88656769
2020-12-11,18.50589905,15.72367447,13.60808379,12.89032233,12.19481898,11.51560996,11.33956907,11.00141574,10.41024165,9.42449966,9.081511551,8.970990179,8.876257504,8.698674187,8.654649353,8.654649353,8.654649353,8.654649353,8.654649353
2020-12-12,20.59340057,17.57511684,15.2680895,14.43061422,13.61104592,12.83127441,12.7007762,12.26677535,11.53482236,10.31104271,9.914974836,9.773243859,9.651790782,9.424752765,9.368398285,9.368398285,9.368398285,9.368398285,9.368398285
2020-12-13,21.12433395,18.05365042,15.69733042,14.79979046,13.94706416,13.08939477,13.00314593,12.50962817,11.69482362,10.3302842,9.908779631,9.7471454,9.608734787,9.352025126,9.288083649,9.288083649,9.288083649,9.288083649,9.288083649
2020-12-14,23.28750763,19.8309069,17.18369406,16.19919104,15.23298907,14.32094557,14.19761961,13.67158004,12.79418284,11.32598092,10.86203659,10.68969282,10.54210395,10.26821674,10.20001373,10.20001373,10.20001373,10.20001373,10.20001373
2020-12-15,21.07044754,17.75734095,15.22996357,14.33530755,13.46803566,12.62500433,12.456391,12.00811266,11.24260162,9.963924992,9.539208362,9.392435584,9.266699653,9.032432807,8.974198914,8.974198914,8.974198914,8.974198914,8.974198914
2020-12-16,22.41632233,19.18108459,16.69925332,15.75736469,14.85049693,13.96207559,13.8674689,13.3517853,12.49909334,11.07127288,10.62870902,10.4598861,10.31530723,10.04690024,9.980073547,9.980073547,9.980073547,9.980073547,9.980073547
2020-12-17,22.10177002,19.13393268,16.85952495,16.00678754,15.18871336,14.38064728,14.28222582,13.82206948,13.0572681,11.77713016,11.37575302,11.22403223,11.09424643,10.85634106,10.79677353,10.79677353,10.79677353,10.79677353,10.79677353
2020-12-18,16.0552536,13.60605171,11.73283366,11.04750173,10.41874296,9.739541592,9.639164228,9.280416999,8.67759775,7.669438666,7.345699699,7.227946335,7.127130043,6.940524176,6.894002533,6.894002533,6.894002533,6.894002533,6.894002533
2020-12-19,17.14193497,13.9120792,11.4356651,10.50169135,9.622343422,8.721224643,8.620067367,8.112489976,7.270997334,5.862217,5.422977434,5.25689343,5.114644078,4.850229087,4.784432983,4.784432983,4.784432983,4.784432983,4.784432983
2020-12-20,19.47428284,16.43102326,14.09617554,13.20876116,12.36356189,11.51749147,11.4298665,10.94316525,10.13888825,8.792073887,8.375193865,8.215829018,8.079355165,7.826101923,7.763036346,7.763036346,7.763036346,7.763036346,7.763036346
2020-12-21,23.16186676,20.10391402,17.75363858,16.84147065,15.93756468,15.1041487,15.03745257,14.52502934,13.68533115,12.27827871,11.85104076,11.6828249,11.53884521,11.27319091,11.20686874,11.20686874,11.20686874,11.20686874,11.20686874
2020-12-22,23.4007431,20.4446591,18.17829263,17.32417353,16.48380772,15.69554324,15.60259742,15.13882974,14.36972505,13.08216408,12.68043636,12.52765428,12.39694526,12.15702942,12.09699402,12.09699402,12.09699402,12.09699402,12.09699402
2020-12-23,22.89263306,19.9727895,17.7410084,16.93086387,16.1263051,15.38360527,15.25745743,14.83763054,14.12957582,12.94575339,12.56260997,12.42407338,12.30556348,12.08828221,12.03388367,12.03388367,12.03388367,12.03388367,12.03388367
2020-12-24,22.43532715,19.46700108,17.19603293,16.3619455,15.54181665,14.7698226,14.65227856,14.2135019,13.47752629,12.24650637,11.85272394,11.70802524,11.58423826,11.3571624,11.30032501,11.30032501,11.30032501,11.30032501,11.30032501
2020-12-25,24.35382996,21.11124489,18.62742791,17.70138512,16.78176711,15.93475016,15.82172539,15.32540636,14.49848851,13.11463962,12.67840309,12.51462297,12.37453704,12.11807667,12.0538269,12.0538269,12.0538269,12.0538269,12.0538269
2020-12-26,23.45083008,20.34880232,17.9700573,17.0713726,16.19359905,15.35799827,15.26286472,14.77346334,13.96269391,12.60527206,12.18273345,12.02165749,11.88383291,11.63044384,11.56708298,11.56708298,11.56708298,11.56708298,11.56708298
2020-12-27,20.72169647,18.1412425,16.15842206,15.39095473,14.65316284,13.92928874,13.870464,13.44064266,12.73555418,11.55416077,11.19455969,11.05289823,10.93172578,10.70978191,10.65419159,10.65419159,10.65419159,10.65419159,10.65419159
2020-12-28,21.92487106,19.05105893,16.84602957,16.00711463,15.2071546,14.40833299,14.32653186,13.86588925,13.10498978,11.83077282,11.43673292,11.28535926,11.15580671,10.91700968,10.85736618,10.85736618,10.85736618,10.85736618,10.85736618
2020-12-29,20.85489426,17.7837205,15.44842777,14.65618964,13.90200645,13.13895651,12.94443614,12.57123999,11.91877212,10.83083074,10.45224867,10.32993242,10.22513888,10.0297091,9.981149292,9.981149292,9.981149292,9.981149292,9.981149292
2020-12-30,21.08188019,17.86721229,15.41435872,14.54347959,13.69557241,12.8788111,12.71812334,12.27996133,11.53287317,10.28482465,9.871583547,9.728649151,9.606128117,9.376334735,9.319379425,9.319379425,9.319379425,9.319379425,9.319379425
2020-12-31,24.37688217,21.31060465,18.96197713,18.0869658,17.20152761,16.41747867,16.31005736,15.84150108,15.06059284,13.7537729,13.34153296,13.18655084,13.05404124,12.81251017,12.75188217,12.75188217,12.75188217,12.75188217,12.75188217
2021-01-01,23.55451736,20.46669554,18.11500278,17.30004,16.49586904,15.74050073,15.56411978,15.16785655,14.48345522,13.34123338,12.95308518,12.8214538,12.70894598,12.50463799,12.45326767,12.45326767,12.45326767,12.45326767,12.45326767
2021-01-02,21.76332245,18.69361786,16.34384654,15.47515425,14.65648148,13.81776603,13.70215431,13.2414063,12.4708683,11.181744,10.77201829,10.61958853,10.4892608,10.25169856,10.19206772,10.19206772,10.19206772,10.19206772,10.19206772
2021-01-03,22.30880127,19.04368698,16.53405065,15.55939275,14.63968063,13.70353834,13.63259973,13.08466873,12.18701421,10.68281623,10.22635163,10.04510915,9.890175371,9.60835959,9.537553406,9.537553406,9.537553406,9.537553406,9.537553406
2021-01-04,23.13800201,19.61871432,16.92962074,15.95745125,15.01510896,14.10064648,13.94396606,13.44285603,12.59605953,11.18048088,10.72043029,10.55565706,10.41461717,10.15424545,10.08925781,10.08925781,10.08925781,10.08925781,10.08925781
2021-01-05,20.96732101,17.84325425,15.45120285,14.56383878,13.71064789,12.87090699,12.75678439,12.28412266,11.49487312,10.17428797,9.75596586,9.600240095,9.467005044,9.222294658,9.161077118,9.161077118,9.161077118,9.161077118,9.161077118
2021-01-06,21.08298645,17.72139735,15.14642733,14.18641788,13.27562334,12.35538665,12.23778967,11.72327775,10.86604168,9.43145607,8.979217431,8.81007728,8.665315441,8.398403409,8.331746674,8.331746674,8.331746674,8.331746674,8.331746674
2021-01-07,22.33036575,18.82821934,16.14465407,15.13992884,14.19356987,13.2240088,13.10612735,12.56487824,11.66474953,10.15816925,9.685155991,9.50685151,9.354302525,9.074198251,9.004117584,9.004117584,9.004117584,9.004117584,9.004117584
2021-01-08,21.6118103,18.01661315,15.26846719,14.27015647,13.36036694,12.36436164,12.2090634,11.69123913,10.81820877,9.358519164,8.886436878,8.715423834,8.569152491,8.301391336,8.234307861,8.234307861,8.234307861,8.234307861,8.234307861
2021-01-09,19.34197388,16.36923582,14.08613245,13.20764989,12.38822331,11.53439521,11.46058114,10.97187618,10.16831408,8.822172347,8.410210248,8.249413206,8.111830956,7.858963402,7.795724487,7.795724487,7.795724487,7.795724487,7.795724487
2021-01-10,18.70593796,16.01137618,13.9448467,13.16300717,12.41481697,11.67263525,11.59108494,11.16459706,10.45847509,9.27620334,8.908677403,8.768360579,8.648291828,8.42740753,8.372190094,8.372190094,8.372190094,8.372190094,8.372190094
2021-01-11,18.6329628,15.86591862,13.74544759,12.95069144,12.16597384,11.43488707,11.34304008,10.91434524,10.20173149,9.008959438,8.63485549,8.494273941,8.373907988,8.151013797,8.095456696,8.095456696,8.095456696,8.095456696,8.095456696
2021-01-12,21.26930008,18.4278156,16.24568772,15.40683454,14.57175762,13.80850341,13.73758347,13.27141772,12.50463255,11.22013732,10.82670773,10.67288907,10.54133943,10.30083746,10.24054871,10.24054871,10.24054871,10.24054871,10.24054871
2021-01-13,21.88748703,19.09742789,16.9571316,16.14498483,15.32218561,14.59659289,14.51525362,14.07068393,13.33553316,12.10453985,11.72292921,11.57580552,11.45003581,11.22122381,11.16373978,11.16373978,11.16373978,11.16373978,11.16373978
2021-01-14,21.69724808,19.1672405,17.2258894,16.48675854,15.72265531,15.07762068,15.00676278,14.60056813,13.92980671,12.80651063,12.45937536,12.32534273,12.2107103,12.00104735,11.9484993,11.9484993,11.9484993,11.9484993,11.9484993
2021-01-15,21.57845459,18.81042997,16.69012294,15.89959469,15.09469899,14.39129666,14.29501645,13.87131879,13.16540065,11.98404437,11.61164638,11.47193151,11.35241497,11.13331524,11.0784584,11.0784584,11.0784584,11.0784584,11.0784584
2021-01-16,21.1909729,18.02087173,15.59105252,14.6781981,13.7659272,12.93721456,12.83448754,12.3406855,11.52067787,10.1480422,9.718494498,9.555169103,9.415530273,9.161092878,9.097215271,9.097215271,9.097215271,9.097215271,9.097215271
2021-01-17,22.76704941,19.36677024,16.74547423,15.69219396,14.64275731,13.68876922,13.65472001,13.04040321,12.04661613,10.37966994,9.888704664,9.685319077,9.511504892,9.196350905,9.117055511,9.117055511,9.117055511,9.117055511,9.117055511
2021-01-18,23.89462814,20.61776201,18.10924012,17.18106468,16.24588747,15.40967672,15.28771869,14.79489617,13.97103465,12.59265835,12.15493186,11.99092765,11.85084068,11.59832626,11.53462372,11.53462372,11.53462372,11.53462372,11.53462372
2021-01-19,23.62172852,20.76800048,18.5655402,17.66922573,16.78781372,15.96530016,15.94928502,15.41962676,14.56657207,13.13518285,12.71810479,12.542232,12.39200987,12.12128012,12.05297623,12.05297623,12.05297623,12.05297623,12.05297623
2021-01-20,23.05100403,20.74529479,18.94130985,18.09653519,17.2862647,16.49875562,16.6094775,16.04384525,15.16881413,13.69574223,13.30959595,13.12287663,12.96329912,12.67382599,12.60100708,12.60100708,12.60100708,12.60100708,12.60100708
2021-01-21,22.6431366,20.65086664,19.08688793,18.33119447,17.62427279,16.90353019,17.02548108,16.50733002,15.71156405,14.3711223,14.02696749,13.85609197,13.71004149,13.44482276,13.37813721,13.37813721,13.37813721,13.37813721,13.37813721
2021-01-22,23.20969925,21.47258014,20.11100201,19.46244198,18.82825879,18.23634762,18.33231369,17.89234206,17.21443939,16.07284335,15.77698486,15.63154906,15.50728683,15.28255544,15.22594604,15.22594604,15.22594604,15.22594604,15.22594604
2021-01-23,22.92526398,20.84532673,19.246571,18.62534292,18.00743216,17.4421807,17.39765535,17.04820997,16.47584343,15.51671459,15.22579431,15.11042336,15.01176885,14.83168956,14.78651581,14.78651581,14.78651581,14.78651581,14.78651581
2021-01-24,23.00470505,20.33169056,18.27757716,17.48174605,16.73274501,15.96627115,15.90604116,15.45984895,14.72818275,13.50222131,13.12938103,12.98151413,12.8551492,12.62608559,12.56844482,12.56844482,12.56844482,12.56844482,12.56844482
2021-01-25,23.18658981,20.23246669,17.95889257,17.0624248,16.2304957,15.35660453,15.30732403,14.79486208,13.960145,12.56077647,12.14181876,11.97199957,11.82688318,11.56400787,11.49783859,11.49783859,11.49783859,11.49783859,11.49783859
2021-01-26,22.14353333,19.13847658,16.82010499,15.88060405,15.01077466,14.09480567,14.07296638,13.52018091,12.62858268,11.13269222,10.69526807,10.51244079,10.35617415,10.07238768,10.00103531,10.00103531,10.00103531,10.00103531,10.00103531
2021-01-27,21.26386795,18.42287369,16.23195272,15.34806998,14.50939779,13.66750987,13.6426154,13.12494872,12.28869262,10.88582688,10.47404768,10.30330839,10.1573045,9.890722964,9.82385788,9.82385788,9.82385788,9.82385788,9.82385788
2021-01-28,21.66292343,18.5746069,16.20870582,15.32547062,14.47397765,13.64083493,13.53422775,13.06009463,12.27059267,10.94930095,10.53330925,10.37807657,10.24512829,9.998147558,9.936673737,9.936673737,9.936673737,9.936673737,9.936673737
2021-01-29,19.46185455,16.51360511,14.24742028,13.36686793,12.59055335,11.69075273,11.62667335,11.13136779,10.32008606,8.960601978,8.548239274,8.386756275,8.248381371,7.989797648,7.925603485,7.925603485,7.925603485,7.925603485,7.925603485
